R&D_Spend,Administration,Marketing_Spend,Profit,Total_Spend,ROI,State_California,State_Florida,State_New York,R&D_Spend_scaled,Administration_scaled,Marketing_Spend_scaled,Total_Spend_scaled,ROI_scaled,R&D_Marketing_Spend,R&D_Marketing_Spend_scaled
25600,114237.8202,118174.3091,70902.75824,258012.1293,0.274803973,TRUE,FALSE,FALSE,-1.201720863,-0.690199399,-1.176437145,-1.191906474,-0.102328794,143774.3091,-1.191355236
129013,129510.3231,317709.975,159247.5918,576233.2981,0.276359579,FALSE,TRUE,FALSE,1.018428358,0.517337632,1.000668603,1.006527437,-0.048154913,446722.975,1.012088595
74278,121426.809,212098.643,112487.9536,407803.452,0.27583865,FALSE,FALSE,TRUE,-0.156664402,-0.121794191,-0.151641872,-0.157071725,-0.066296245,286376.643,-0.154162245
78694,122078.984,220619.3271,116260.5043,421392.3111,0.275896122,TRUE,FALSE,FALSE,-0.061858343,-0.070229266,-0.058673879,-0.063192965,-0.064294795,299313.3271,-0.060069549
85315,123056.8034,233394.5647,121916.7675,441766.3681,0.275975666,FALSE,TRUE,FALSE,0.080286339,0.007083087,0.080714952,0.077561397,-0.061524678,318709.5647,0.081005573
131636,129897.6997,322771.0607,161488.398,584304.7604,0.276377002,TRUE,FALSE,FALSE,1.074740924,0.547965983,1.055889401,1.062289209,-0.047548162,454407.0607,1.06797744
131599,129892.2354,322699.6691,161456.7893,584190.9045,0.27637676,FALSE,TRUE,FALSE,1.07394658,0.547533942,1.055110457,1.061502635,-0.0475566,454298.6691,1.067189073
148644,132409.5186,355588.0431,176018.1857,636641.5617,0.276479257,TRUE,FALSE,FALSE,1.439881651,0.746565673,1.413950907,1.423858489,-0.043987156,504232.0431,1.430370685
80987,122417.6247,225043.6768,118219.3944,428448.3015,0.275924526,FALSE,TRUE,FALSE,-0.012630469,-0.043454271,-0.010400419,-0.01444659,-0.063305622,306030.6768,-0.011212087
100610,125315.6387,262906.3089,134983.154,488831.9476,0.276134067,FALSE,FALSE,TRUE,0.408651074,0.185680353,0.402713466,0.402714392,-0.056008345,363516.3089,0.406899546
153748,133163.3006,365436.225,180378.4888,652347.5256,0.276506742,TRUE,FALSE,FALSE,1.549458219,0.806164266,1.521403042,1.532363287,-0.043029987,519184.225,1.53912275
106158,126134.9926,273611.1901,139722.7625,505904.1827,0.276184241,FALSE,FALSE,TRUE,0.527759772,0.250463459,0.519512927,0.520658087,-0.05426107,379769.1901,0.525112018
41374,116567.3964,148610.2852,84378.35032,306551.6816,0.27525,FALSE,TRUE,FALSE,-0.86307259,-0.506008927,-0.844354466,-0.856570525,-0.086795941,189984.2852,-0.855255103
152109,132921.2456,362273.7701,178978.3053,647304.0157,0.276498061,FALSE,FALSE,TRUE,1.514270915,0.787025924,1.486897939,1.497520152,-0.04333229,514382.7701,1.504200213
57182,118901.9938,179111.8643,97882.98831,355195.8581,0.27557469,TRUE,FALSE,FALSE,-0.52369438,-0.321421447,-0.511556002,-0.520511778,-0.075488646,236293.8643,-0.518430526
6906,111477.0051,82104.18504,54932.63535,200487.1901,0.273995737,FALSE,FALSE,TRUE,-1.603057924,-0.908486244,-1.569993225,-1.589318053,-0.130475576,89010.18504,-1.589672459
53981,118429.2556,172935.5261,95148.40164,345345.7817,0.275516328,FALSE,TRUE,FALSE,-0.592415891,-0.358799007,-0.578945164,-0.588561123,-0.077521084,226916.5261,-0.586634946
66959,120345.9057,197976.6125,106235.395,385281.5182,0.275734469,FALSE,TRUE,FALSE,-0.313794281,-0.207256985,-0.305725372,-0.312664715,-0.069924321,264935.6125,-0.310109809
64124,122425.5996,192506.4723,103813.479,379056.0719,0.273873674,FALSE,FALSE,TRUE,-0.374658225,-0.042823727,-0.365409307,-0.355673269,-0.134726405,256630.4723,-0.370515785
100306,125270.7426,262319.7401,134723.4494,487896.4827,0.276131217,TRUE,FALSE,FALSE,0.40212457,0.182130594,0.396313495,0.396251724,-0.056107622,362625.7401,0.40042215
146708,132123.6013,351852.5258,174364.2776,630684.1271,0.276468473,FALSE,TRUE,FALSE,1.398318125,0.723959311,1.3731932,1.382701496,-0.044362693,498560.5258,1.389119902
39202,116246.6255,144419.4052,82522.82946,299868.0307,0.275197157,FALSE,FALSE,TRUE,-0.909702744,-0.531371026,-0.890080572,-0.902744589,-0.088636198,183621.4052,-0.901534392
19561,113345.9532,106522.0421,65743.69265,239428.9953,0.274585342,FALSE,TRUE,FALSE,-1.331370724,-0.760715832,-1.303573401,-1.320288229,-0.109942595,126083.0421,-1.320029555
55658,118676.9226,176171.3022,96581.04826,350506.2248,0.275547313,FALSE,FALSE,TRUE,-0.556412775,-0.339216946,-0.543640064,-0.552910153,-0.076442048,231829.3022,-0.550902733
24723,114108.3008,116482.1352,70153.5447,255313.436,0.274774198,FALSE,TRUE,FALSE,-1.220548968,-0.700439991,-1.194900218,-1.210550422,-0.103365698,141205.1352,-1.21004167
52176,118162.6849,169452.7737,93606.40571,339791.4586,0.275481927,FALSE,FALSE,TRUE,-0.631167009,-0.379875709,-0.616944988,-0.626933216,-0.078719103,221628.7737,-0.625094483
120402,128238.6114,301095.027,151891.2888,549735.6384,0.276298785,TRUE,FALSE,FALSE,0.833560837,0.416788365,0.819385229,0.823468108,-0.050272078,421497.027,0.828612099
35429,115689.4117,137139.3914,79299.58812,288257.8031,0.275099537,FALSE,TRUE,FALSE,-0.990704388,-0.575427741,-0.969511784,-0.982953955,-0.092035807,172568.3914,-0.981926543
40408,116424.7331,146746.3855,83553.10486,303579.1186,0.275226785,TRUE,FALSE,FALSE,-0.883811415,-0.517288755,-0.864691215,-0.877106504,-0.087604391,187154.3855,-0.875837881
13599,112465.4579,95018.34682,60650.40749,221082.8047,0.274333445,FALSE,FALSE,TRUE,-1.459367491,-0.83033315,-1.429088611,-1.447033058,-0.118714898,108617.3468,-1.447063217
86851,123283.6469,236358.2809,123228.959,446492.9278,0.275993081,FALSE,TRUE,FALSE,0.113262359,0.025018714,0.113051645,0.110214879,-0.060918173,323209.2809,0.113733468
4037,111053.2981,76568.4417,52481.67341,191658.7398,0.273828751,TRUE,FALSE,FALSE,-1.664651806,-0.941987098,-1.630392946,-1.650309484,-0.136290826,80605.4417,-1.650802881
131611,129894.0076,322722.8231,161467.0408,584227.8307,0.276376838,FALSE,FALSE,TRUE,1.074204205,0.547674063,1.055363087,1.06175774,-0.047553861,454333.8231,1.06744476
68653,120596.0834,201245.1902,107682.5646,390494.2736,0.275759651,TRUE,FALSE,FALSE,-0.277426196,-0.187476413,-0.270062378,-0.276652346,-0.069047374,269898.1902,-0.274015373
107094,126273.2253,275417.2046,140522.3792,508784.4299,0.276192373,TRUE,FALSE,FALSE,0.547854535,0.261392978,0.539218099,0.540556302,-0.053977848,382511.2046,0.545055578
62140,119634.2139,188678.3389,102118.5649,370452.5528,0.275658959,FALSE,TRUE,FALSE,-0.417252251,-0.26352767,-0.407177535,-0.415110761,-0.072553982,250818.3389,-0.412789315
9494,111859.2128,87097.73811,57143.54142,208450.9509,0.274134232,TRUE,FALSE,FALSE,-1.547496765,-0.878266577,-1.515509265,-1.534300337,-0.12565247,96591.73811,-1.534529366
128989,129506.7787,317663.6669,159227.0888,576159.4456,0.276359418,FALSE,FALSE,TRUE,1.017913108,0.51705739,1.000163342,1.006017226,-0.048160543,446652.6669,1.011577221
134194,130275.4768,327706.7286,163673.6754,592176.2054,0.276393536,TRUE,FALSE,FALSE,1.129658021,0.57783534,1.109741783,1.11666916,-0.046972367,461900.7286,1.122481316
126960,129207.1267,313748.7059,157493.7316,569915.8326,0.276345598,FALSE,FALSE,TRUE,0.974352987,0.493365079,0.95744775,0.962883167,-0.048641806,440708.7059,0.968344866
49855,117819.9091,164974.3978,91623.59544,332649.3069,0.275436003,FALSE,TRUE,FALSE,-0.680996008,-0.406977649,-0.665807922,-0.676274837,-0.0803184,214829.3978,-0.674548547
127494,129285.9903,314779.0603,157949.9232,571559.0506,0.276349264,TRUE,FALSE,FALSE,0.985817307,0.499600515,0.968689802,0.974235354,-0.048514126,442273.0603,0.979722923
53778,118399.2756,172543.837,94974.98049,344721.1126,0.275512514,FALSE,FALSE,TRUE,-0.59677405,-0.361169408,-0.583218829,-0.592876655,-0.077653891,226321.837,-0.590960312
116989,127734.564,294509.6342,148975.5923,539233.1982,0.276273035,TRUE,FALSE,FALSE,0.760287948,0.37693531,0.747532929,0.750911902,-0.051168806,411498.6342,0.755890548
128157,129383.9051,316058.3207,158516.3184,573599.2258,0.276353787,FALSE,FALSE,TRUE,1.000051097,0.507342255,0.982647634,0.988329924,-0.048356619,444215.3207,0.993849612
72165,121114.7515,208021.6037,110682.8359,401301.3552,0.275809774,TRUE,FALSE,FALSE,-0.202027899,-0.146467356,-0.196125878,-0.201991522,-0.06730186,280186.6037,-0.199184407
114314,127339.5078,289348.2144,146690.3629,531001.7222,0.276252142,FALSE,TRUE,FALSE,0.702859006,0.345699762,0.691217399,0.694044673,-0.051896425,403662.2144,0.698893727
11205,112111.901,90399.11728,58605.23395,213716.0183,0.274220128,FALSE,FALSE,TRUE,-1.510763711,-0.85828751,-1.479488379,-1.49792657,-0.122661151,101604.1173,-1.498072708
83554,122796.7309,229996.7104,120412.3603,436347.4413,0.275955234,FALSE,TRUE,FALSE,0.042479846,-0.013479828,0.043641438,0.040124691,-0.062236206,313550.7104,0.043483554
131981,129948.6509,323436.7391,161783.1286,585366.39,0.276379258,FALSE,FALSE,TRUE,1.082147647,0.551994495,1.063152525,1.069623487,-0.047469597,455417.7391,1.075328432
32137,115203.2341,130787.4684,76487.26093,278127.7025,0.275007704,TRUE,FALSE,FALSE,-1.061379557,-0.613867901,-1.038816728,-1.052937849,-0.095233873,162924.4684,-1.052069921
54016,118434.4245,173003.0587,95178.30183,345453.4832,0.275516984,FALSE,TRUE,FALSE,-0.591664484,-0.358390322,-0.578208325,-0.587817066,-0.077498234,227019.0587,-0.585889193
64613,119999.4378,193449.9991,104231.2275,378062.4369,0.275698449,FALSE,FALSE,TRUE,-0.364159999,-0.234650845,-0.355114618,-0.362537805,-0.071178728,258062.9991,-0.360096553
11624,112173.7809,91207.57892,58963.18204,215005.3598,0.274240522,TRUE,FALSE,FALSE,-1.501768299,-0.853394908,-1.470667367,-1.489019142,-0.121950953,102831.5789,-1.489144982
31587,115122.0076,129726.2419,76017.40068,276435.2495,0.274991705,FALSE,TRUE,FALSE,-1.073187377,-0.620290162,-1.050395622,-1.064630177,-0.095791031,161313.2419,-1.063788893
12608,112319.1025,93106.20961,59803.80475,218033.3121,0.274287466,TRUE,FALSE,FALSE,-1.480643036,-0.841904898,-1.449951673,-1.468100506,-0.120316109,105714.2096,-1.468178675
94359,124392.4625,250844.9874,129642.9786,469596.4499,0.276073166,FALSE,TRUE,FALSE,0.274449834,0.112688424,0.271114073,0.269825777,-0.05812924,345203.9874,0.273708096
2307,110797.8039,73230.40198,51003.74933,186335.2059,0.273720412,TRUE,FALSE,FALSE,-1.701792766,-0.962188025,-1.666813831,-1.687087168,-0.140063737,75537.40198,-1.687664377
33161,115354.4631,132763.2792,77362.05529,281278.7423,0.275036978,FALSE,TRUE,FALSE,-1.039395543,-0.601910815,-1.017258932,-1.031168862,-0.09421441,165924.2792,-1.030251325
159746,134049.1125,377009.3824,185502.5285,670804.4949,0.276537396,FALSE,FALSE,TRUE,1.678227861,0.876201946,1.647676144,1.659873431,-0.041962442,536755.3824,1.666923473
154187,133228.1341,366283.2767,180753.5228,653698.4108,0.276509044,TRUE,FALSE,FALSE,1.558883006,0.811290397,1.530645105,1.54169589,-0.042949803,520470.2767,1.548476621
144520,131800.4675,347630.7738,172495.0881,623951.2413,0.276456038,FALSE,FALSE,TRUE,1.351344471,0.698410386,1.327130254,1.336187292,-0.044795741,492150.7738,1.342499698
106777,126226.4093,274805.5523,140251.5689,507808.9616,0.276189629,FALSE,TRUE,FALSE,0.541048937,0.25769142,0.532544446,0.53381727,-0.054073405,381582.5523,0.538301189
16459,112887.8357,100536.7246,63093.68082,229883.5603,0.274459299,FALSE,FALSE,TRUE,-1.397966828,-0.79693739,-1.368878363,-1.386232956,-0.114332046,116995.7246,-1.38612456
143258,131614.0896,345195.7414,171416.9724,620067.831,0.276448743,TRUE,FALSE,FALSE,1.324250891,0.683674215,1.300561956,1.309358716,-0.045049793,488453.7414,1.315609983
73490,121310.4336,210578.1949,111814.772,405378.6285,0.275827989,FALSE,FALSE,TRUE,-0.173581788,-0.130995538,-0.168231269,-0.173823641,-0.066667498,284068.1949,-0.170952336
87369,123360.1475,237357.7633,123671.4819,448086.9108,0.275998872,FALSE,TRUE,FALSE,0.124383179,0.031067317,0.123956857,0.121226925,-0.060716521,324726.7633,0.124770609
51353,118041.1406,167864.7929,92903.32391,337258.9335,0.275465865,FALSE,TRUE,FALSE,-0.648835801,-0.389485741,-0.634271225,-0.644429189,-0.079278445,219217.7929,-0.642630328
66049,120211.5128,196220.765,105457.9899,382481.2778,0.275720659,FALSE,FALSE,TRUE,-0.333330855,-0.217882905,-0.324883179,-0.332010202,-0.070405274,262269.765,-0.329499382
29723,114846.7236,126129.6488,74425.00156,270699.3724,0.274935996,TRUE,FALSE,FALSE,-1.113205151,-0.642055791,-1.089637546,-1.104256537,-0.097731106,155852.6488,-1.103505557
146120,132036.7628,350717.9782,173861.9543,628874.741,0.276465157,FALSE,TRUE,FALSE,1.385694492,0.717093331,1.36081431,1.370201336,-0.044478158,496837.9782,1.376591255
15440,112737.3451,98570.56134,62223.15791,226747.9064,0.274415578,FALSE,FALSE,TRUE,-1.419843498,-0.808836093,-1.390330895,-1.407895649,-0.115854612,114010.5613,-1.40783662
13856,112503.4128,95514.22902,60869.96038,221873.6418,0.274345163,FALSE,TRUE,FALSE,-1.453850019,-0.827332204,-1.42367811,-1.441569552,-0.118306834,109370.229,-1.441587261
71829,121065.1295,207373.2908,110395.794,400267.4203,0.275805095,FALSE,FALSE,TRUE,-0.209241403,-0.150390774,-0.203199529,-0.20913447,-0.067464779,279202.2908,-0.206343634
131154,129826.5157,321841.0403,161076.6296,582821.556,0.276373837,FALSE,TRUE,FALSE,1.06439298,0.542337743,1.045742079,1.052042478,-0.047658394,452995.0403,1.057707358
68679,120599.9232,201295.3572,107704.7762,390574.2804,0.275760032,FALSE,FALSE,TRUE,-0.276868008,-0.187172815,-0.269515013,-0.276099618,-0.069034093,269974.3572,-0.273461386
108056,126415.2979,277273.3863,141344.2075,511744.6842,0.276200636,TRUE,FALSE,FALSE,0.568507485,0.272626102,0.559470638,0.561007246,-0.053690083,385329.3863,0.565553127
140149,131154.9383,339196.9174,168760.9805,610500.8557,0.276430375,FALSE,TRUE,FALSE,1.257504506,0.647370919,1.235109627,1.243265178,-0.045689454,479345.9174,1.249365828
56850,118852.9626,178471.2694,97599.36358,354174.232,0.275568787,TRUE,FALSE,FALSE,-0.530822009,-0.325298152,-0.518545443,-0.527569691,-0.075694192,235321.2694,-0.525504524
47438,117462.9555,160310.7897,89558.7732,325211.7452,0.275386035,FALSE,FALSE,TRUE,-0.732886009,-0.435200574,-0.716691897,-0.727657302,-0.08205851,207748.7897,-0.726048105
58867,119150.8423,182363.0764,99322.46927,360380.9187,0.275604129,FALSE,TRUE,FALSE,-0.487519513,-0.30174597,-0.476082481,-0.484690739,-0.074463411,241230.0764,-0.482527856
12914,112364.2939,93696.63744,60065.21791,218974.9313,0.2743018,TRUE,FALSE,FALSE,-1.474073594,-0.838331791,-1.443509597,-1.46159532,-0.119816925,106610.6374,-1.461658664
62574,119698.3089,226041.7358,102489.3274,408314.0447,0.251006128,FALSE,FALSE,TRUE,-0.407934808,-0.258459929,0.000489264,-0.153544291,-0.931087183,288615.7358,-0.137876597
53106,118300.0316,171247.2112,94400.89669,342653.2428,0.275499791,TRUE,FALSE,FALSE,-0.611201059,-0.369016242,-0.597366132,-0.607162553,-0.07809699,224353.2112,-0.605278766
123537,128701.6025,307144.018,154569.4922,559382.6205,0.276321585,TRUE,FALSE,FALSE,0.90086541,0.453395259,0.885384923,0.890114373,-0.049478067,430681.018,0.895410242
48901,117679.018,163133.6522,90808.60147,329713.6702,0.27541655,FALSE,TRUE,FALSE,-0.701477209,-0.418117357,-0.685892039,-0.696555711,-0.080995851,212034.6522,-0.694875638
105143,125985.0928,271652.7448,138855.6568,502780.8376,0.276175316,TRUE,FALSE,FALSE,0.505968978,0.238611469,0.498144605,0.499080429,-0.054571861,376795.7448,0.503485187
63615,119852.0486,191524.3554,103378.6447,374991.404,0.275682705,FALSE,FALSE,TRUE,-0.385585825,-0.246304333,-0.376125047,-0.383754065,-0.071727005,255139.3554,-0.381361162
100405,125285.3634,262510.7609,134808.0242,488201.1243,0.276132146,TRUE,FALSE,FALSE,0.404249977,0.183286604,0.398397697,0.398356343,-0.056075255,362915.7609,0.402531565
41289,116554.8432,148446.2774,84305.73556,306290.1206,0.275247975,FALSE,FALSE,TRUE,-0.864897435,-0.507001459,-0.846143932,-0.858377521,-0.086866445,189735.2774,-0.857066218
39970,116360.0473,145901.2633,83178.92524,302231.3106,0.275216109,FALSE,TRUE,FALSE,-0.893214734,-0.522403208,-0.873912225,-0.886417848,-0.087976198,185871.2633,-0.885170445
43532,116886.0996,152774.1521,86221.9111,313192.2517,0.275300269,FALSE,TRUE,FALSE,-0.816742999,-0.480810312,-0.798923096,-0.810694084,-0.085045327,196306.1521,-0.809274117
136133,130561.8371,331448.0344,165330.1463,598142.8715,0.276405779,TRUE,FALSE,FALSE,1.171285953,0.600476728,1.150562648,1.157889929,-0.046546012,467581.0344,1.163796021
131106,129819.4269,226041.7358,161035.6236,486967.1627,0.330690929,FALSE,FALSE,TRUE,1.06336248,0.541777259,0.000489264,0.389831508,1.843930784,357147.7358,0.360578849
105127,125982.7298,271621.8728,138841.9881,502731.6026,0.276175175,FALSE,TRUE,FALSE,0.505625477,0.238424636,0.497807765,0.498740288,-0.054576794,376748.8728,0.503144271
46798,117368.4374,159075.908,89012.02672,323242.3454,0.275372419,TRUE,FALSE,FALSE,-0.746626018,-0.44267375,-0.730165519,-0.741262918,-0.082532687,205873.908,-0.739684727
97209,124813.3635,256344.0701,132077.709,478366.4336,0.27610154,FALSE,FALSE,TRUE,0.33563581,0.145967419,0.331113796,0.330413291,-0.057141112,353553.0701,0.334433681
54135,118451.999,173232.6695,95279.96251,345819.6685,0.275519212,TRUE,FALSE,FALSE,-0.589109701,-0.357000775,-0.575703074,-0.585287271,-0.077420651,227367.6695,-0.583353634
134970,130390.08,329204.0228,164336.6055,594564.1028,0.276398465,TRUE,FALSE,FALSE,1.146317781,0.586896567,1.126078551,1.133165972,-0.04680071,464174.0228,1.139015721
100275.47,241926.31,227142.82,413956.48,569344.6,0.727075448,TRUE,FALSE,FALSE,0.401469128,9.405629743,0.012503039,0.958936802,15.64799558,327418.29,0.144346955
128456.23,321652.14,281692.32,333962.19,731800.69,0.456356757,TRUE,FALSE,FALSE,1.006475195,15.70923909,0.607685006,2.081266214,6.220234988,410148.55,0.746070948
161181.72,270939.86,295442.17,476485.43,727563.75,0.654905402,FALSE,FALSE,TRUE,1.709050994,11.69961759,0.757707696,2.051995274,13.13467848,456623.89,1.084101158
